37 46 5 0
43 55 9 0
37 54 6 0
42 8 8 0
31 0 9 0
34 23 7 0
49 28 9 0
9 18 7 0
45 69 9 0
22 40 8 0
29 40 9 0
10 62 9 0
27 39 6 0
30 36 7 0
32 20 9 0
61 2 8 0
6 58 6 0
35 3 7 0
58 3 7 0
52 69 6 0
16 65 7 0
19 34 6 0
25 12 9 0
23 46 9 0
28 33 6 0
32 68 6 0
41 46 5 0
45 43 8 0
9 55 7 0
36 31 4 0
30 60 6 0
40 6 6 0
31 61 5 0
12 63 9 0
23 21 6 0
48 31 7 0
27 67 9 0
18 7 9 0
29 21 7 0
27 9 5 0
25 27 8 0
40 38 8 0
9 31 6 0
5 26 9 0
23 65 8 0
45 59 7 0
34 8 8 0
13 30 6 0
26 68 8 0
46 65 7 0
45 5 8 0
18 63 7 0
24 3 8 0
25 46 5 0
28 38 7 0
42 0 7 0
47 26 8 0
36 7 5 0
40 17 7 0
53 8 5 0
51 3 4 0
11 52 7 0
25 8 8 0
74 65 8 0
40 38 8 0
35 46 7 0
17 55 8 0
61 43 5 0
23 3 6 0
37 35 7 0
33 15 9 0
27 60 9 0
22 0 7 0
51 28 8 0
36 17 9 0
11 64 6 0
21 0 7 0
10 25 9 0
23 4 8 0
48 62 7 0
31 17 5 0
49 59 7 0
37 67 7 0
13 14 7 0
25 5 7 0
10 41 9 0
70 50 8 0
55 68 6 0
49 8 7 0
5 67 9 0
30 27 7 0
27 27 6 0
35 36 7 0
42 65 6 0
24 44 9 0
24 17 8 0
14 58 6 0
8 23 7 0
26 1 8 0
24 27 9 0
