47 6 9 0
13 51 9 0
20 23 8 0
17 50 9 0
32 53 9 0
25 20 6 0
18 16 9 0
35 38 8 0
69 27 9 0
16 32 7 0
6 15 7 0
24 14 6 0
36 4 7 0
11 1 8 0
46 1 8 0
24 23 9 0
26 69 6 0
22 5 8 0
12 48 9 0
45 41 8 0
51 32 8 0
17 56 9 0
15 23 8 0
27 28 7 0
30 22 8 0
32 49 8 0
38 60 8 0
19 14 6 0
28 11 9 0
15 22 6 0
14 8 8 0
53 1 7 0
31 35 7 0
35 26 8 0
33 37 9 0
21 65 7 0
14 37 8 0
21 28 7 0
25 6 9 0
28 30 8 0
24 41 8 0
30 22 8 0
40 61 7 0
23 49 9 0
11 64 8 0
21 56 7 0
33 20 8 0
29 2 8 0
23 58 7 0
23 44 7 0
26 28 6 0
8 67 9 0
37 24 9 0
54 5 7 0
43 21 7 0
32 69 8 0
27 69 7 0
41 49 6 0
36 34 7 0
29 8 9 0
24 38 9 0
23 47 6 0
17 39 9 0
22 25 5 0
57 44 9 0
25 34 8 0
36 53 7 0
58 42 8 0
35 40 9 0
41 65 9 0
41 53 9 0
34 63 7 0
25 1 7 0
40 62 8 0
22 58 8 0
39 37 5 0
30 44 7 0
31 39 7 0
14 28 8 0
24 44 7 0
23 14 8 0
37 9 9 0
13 42 8 0
38 51 7 0
50 24 8 0
53 24 9 0
58 33 7 0
27 30 8 0
39 64 8 0
23 12 9 0
38 11 7 0
38 16 9 0
22 18 9 0
26 25 5 0
11 61 7 0
20 61 9 0
27 34 8 0
12 0 7 0
20 64 9 0
50 11 8 042 43 8 0
28 29 8 0
24 61 9 0
34 15 9 0
57 52 8 0
60 24 8 0
17 53 7 0
20 18 9 0
8 54 6 0
24 58 8 0
13 46 8 0
33 25 9 0
9 29 9 0
3 6 7 0
18 5 6 0
27 15 9 0
11 31 7 0
21 47 9 0
7 8 8 0
21 62 8 0
21 25 7 0
22 56 8 0
43 62 9 0
24 34 5 0
6 15 7 0
33 0 6 0
13 43 9 0
32 51 8 0
28 30 8 0
26 29 8 0
19 26 6 0
18 52 6 0
34 37 8 0
10 40 8 0
50 41 7 0
10 61 9 0
40 30 5 0
50 36 9 0
20 69 9 0
18 43 9 0
46 50 7 0
24 9 8 0
18 7 7 0
44 51 7 0
29 60 9 0
18 36 8 0
21 1 8 0
35 20 8 0
24 59 9 0
38 15 6 0
20 13 7 0
61 19 8 0
45 17 8 0
27 56 9 0
5 51 8 0
56 65 9 0
26 68 7 0
22 4 8 0
13 64 8 0
24 1 8 0
43 33 8 0
25 60 7 0
32 26 7 0
29 21 7 0
25 18 9 0
30 20 9 0
39 18 5 0
27 31 8 0
10 10 9 0
41 29 6 0
24 8 7 0
41 30 8 0
36 46 7 0
26 15 5 0
29 28 7 0
41 38 9 0
44 3 7 0
23 67 8 0
44 68 7 0
21 37 9 0
35 1 7 0
38 0 8 0
11 26 8 0
16 7 9 0
2 54 8 0
12 43 9 0
15 15 9 0
11 47 7 0
13 37 7 0
36 62 9 0
47 2 8 0
11 66 7 0
28 22 7 0
19 7 9 0
32 45 9 0
33 67 9 0
51 12 5 0
44 9 9 0
39 5 7 0
49 25 6 0
