17 24 6 0
70 27 6 0
47 17 6 0
86 16 2 0
56 51 3 0
82 54 2 0
38 28 6 0
70 24 5 0
59 31 6 0
67 59 5 0
74 14 7 0
60 47 4 0
45 31 1 0
71 25 6 0
58 26 7 0
57 59 6 0
69 23 3 0
48 40 6 0
92 49 9 0
52 57 5 0
43 61 5 0
55 7 4 0
81 59 4 0
36 14 4 0
74 27 7 0
88 43 2 0
49 62 3 0
66 31 1 0
59 50 6 0
80 15 8 0
77 0 5 0
75 43 4 0
33 23 1 0
84 47 4 0
50 43 6 0
35 24 6 0
39 10 6 0
90 51 4 0
73 59 1 0
27 28 2 0
69 55 4 0
73 26 2 0
53 69 6 0
77 0 5 0
31 4 5 0
75 24 5 0
70 15 5 0
55 43 5 0
34 26 3 0
75 49 5 0
32 22 4 0
89 9 5 0
55 48 8 0
48 63 4 0
51 33 2 0
58 5 7 0
48 67 3 0
68 29 6 0
88 34 5 0
55 56 7 0
52 25 4 0
75 29 5 0
70 28 4 0
78 60 5 0
60 8 5 0
54 46 2 0
47 67 3 0
60 6 5 0
48 2 4 0
72 43 3 0
24 32 5 0
64 49 5 0
56 9 4 0
50 56 5 0
48 40 5 0
59 60 4 0
52 62 5 0
58 28 5 0
62 51 5 0
40 61 3 0
53 17 4 0
57 17 5 0
59 48 4 0
84 30 5 0
37 64 4 0
86 43 7 0
60 3 6 0
76 3 4 0
53 44 4 0
49 32 4 0
21 0 5 0
95 36 4 0
61 47 5 0
59 66 5 0
73 26 3 0
49 3 5 0
54 15 7 0
37 14 6 0
100 19 5 0
66 27 3 0
