52 41 3 0
53 27 4 0
43 24 4 0
46 54 1 0
64 53 4 0
62 54 3 0
94 41 5 0
72 21 3 0
64 41 3 0
57 56 3 0
81 45 2 0
86 28 2 0
63 36 4 0
76 51 0 0
69 7 4 0
50 29 3 0
49 51 2 0
90 2 2 0
72 63 3 0
77 27 3 0
46 41 0 0
81 50 2 0
87 3 7 0
89 68 3 0
49 41 3 0
48 0 2 0
74 58 2 0
48 36 4 0
66 35 3 0
86 18 0 0
81 12 4 0
64 25 1 0
96 32 0 0
79 57 2 0
53 1 3 0
65 69 5 0
87 12 3 0
56 66 2 0
54 19 2 0
68 20 5 0
76 52 4 0
79 34 2 0
87 42 4 0
60 24 4 0
69 28 5 0
72 6 4 0
95 55 1 0
48 19 5 0
69 15 2 0
74 42 2 0
54 21 2 0
88 44 3 0
90 13 1 0
66 28 4 0
37 20 4 0
83 21 1 0
79 54 0 0
48 32 0 0
74 46 0 0
67 24 3 0
89 39 2 0
68 18 4 0
72 68 4 0
54 55 3 0
66 55 2 0
65 37 2 0
83 42 3 0
76 37 3 0
79 42 1 0
49 39 2 0
68 65 3 0
68 67 2 0
97 53 4 0
66 47 3 0
47 2 3 0
44 47 5 0
75 64 3 0
66 45 0 0
80 33 3 0
70 61 3 0
87 69 2 0
63 64 3 0
34 50 0 0
75 53 2 0
74 38 1 0
84 66 0 0
87 29 2 0
90 11 2 0
77 50 5 0
96 47 1 0
98 21 3 0
48 12 1 0
72 24 2 0
75 64 3 0
91 68 2 0
80 4 3 0
66 22 5 0
58 51 1 0
92 31 1 0
87 21 4 0
